id,popularity,budget_adj,original_title,revenue_adj,release_year,vote_count,vote_average,director
9593,1.207245,128304946.744,Last Action Hero,207247944.932,1993,367,5.8,John McTiernan
9559,1.190247,45284098.851,A Perfect World,203976183.885,1993,188,6.9,Clint Eastwood
8005,1.176724,30189399.234,Robin Hood: Men in Tights,53948086.611,1993,273,6.3,Mel Brooks
2758,1.132123,0.0,Addams Family Values,73841825.9635,1993,254,6.3,Barry Sonnenfeld
9350,1.041911,105662897.319,Cliffhanger,384915158.731,1993,312,6.1,Renny Harlin
867,1.038971,60378798.4679,Sliver,175551356.546,1993,62,4.7,Phillip Noyce
1499,1.024955,31.6988691957,Teenage Mutant Ninja Turtles III,63.3977383913,1993,95,5.2,Stuart Gillard
11101,1.023326,0.0,Stalingrad,0.0,1993,51,6.6,Joseph Vilsmaier
531,0.996113,0.0,The Wrong Trousers,0.0,1993,146,7.4,Nick Park
864,0.980554,21132579.4638,Cool Runnings,233763161.446,1993,289,6.8,Jon Turteltaub
858,0.940335,31698869.1957,Sleepless in Seattle,343857082.176,1993,362,6.4,Nora Ephron
11969,0.926373,37736749.0425,Tombstone,85292698.3013,1993,373,7.3,George P. Cosmatos
4104,0.913982,0.0,Benny & Joon,35023830.0023,1993,124,6.8,Jeremiah S. Chechik
9024,0.892862,45284098.851,For Love or Money,16824959.75,1993,35,5.4,Barry Sonnenfeld
6075,0.885824,45284098.851,Carlito's Way,55119823.235,1993,394,7.4,Brian De Palma
9255,0.873616,37736749.0425,Hot Shots! Part Deux,201895871.63,1993,255,6.1,Jim Abrahams
319,0.853733,18868374.5212,True Romance,18538632.3176,1993,402,7.3,Tony Scott
9607,0.834235,63397738.3913,Super Mario Bros.,31464760.9709,1993,114,4.0,Annabel Jankel
6279,0.830934,57359858.5446,Sister Act 2: Back in the Habit,86521352.5092,1993,173,5.8,Bill Duke
6,0.815631,0.0,Judgment Night,18320343.338,1993,36,6.4,Stephen Hopkins
9944,0.796639,67926148.2764,The Pelican Brief,294751265.011,1993,207,6.2,Alan J. Pakula
10057,0.794564,45284098.851,The Three Musketeers,81358687.4978,1993,112,5.9,Stephen Herek
5550,0.789429,33208339.1574,RoboCop 3,16145607.699,1993,169,4.2,Fred Dekker
1587,0.787932,16604169.5787,What's Eating Gilbert Grape,45284098.851,1993,495,7.4,Lasse Hallström
12139,0.787414,52831448.6595,Dennis the Menace,177016697.153,1993,117,5.8,Nick Castle
10909,0.76151,13585229.6553,Kalifornia,3615529.24583,1993,96,6.3,Dominic Sena
1607,0.756988,33208339.1574,A Bronx Tale,26095562.7319,1993,227,7.2,Robert De Niro
10440,0.755398,20377844.4829,Manhattan Murder Mystery,17035256.0861,1993,69,6.9,Woody Allen
37094,0.750847,37736749.0425,Falling Down,61742744.959,1993,380,7.0,Joel Schumacher
11528,0.750456,0.0,The Sandlot,48931862.8278,1993,147,7.1,David M. Evans
37233,0.743875,63397738.3913,The Firm,407931792.185,1993,258,6.5,Sydney Pollack
10349,0.743063,22642049.4255,The Dark Half,16017227.2788,1993,28,4.9,George A. Romero
10413,0.711412,0.0,Nowhere to Run,0.0,1993,60,5.6,Robert Harmon
10439,0.710505,42265158.9276,Hocus Pocus,59646272.3186,1993,278,6.1,Kenny Ortega
10498,0.707901,0.0,Point of No Return,0.0,1993,55,6.3,John Badham
7984,0.683387,19623109.5021,In the Name of the Father,99318386.763,1993,156,7.4,Jim Sheridan
4722,0.682903,19623109.5021,Body Snatchers,647363.363534,1993,28,5.5,Abel Ferrara
1634,0.666908,30189399.234,Free Willy,232003457.592,1993,226,5.9,Simon Wincer
10433,0.665973,0.0,Mad Dog and Glory,16727321.195,1993,25,5.3,John McNaughton
13203,0.657479,0.0,Son in Law,55017463.058,1993,40,5.9,Steve Rash
1644,0.653566,0.0,The Vanishing,0.0,1993,54,5.9,George Sluizer
26127,0.64204,0.0,Joshua Tree,0.0,1993,14,5.3,Vic Armstrong
8092,0.639453,0.0,This Boy’s Life,6196316.83291,1993,85,6.7,Michael Caton-Jones
11074,0.636582,45.284098851,Striking Distance,0.0,1993,108,5.3,Rowdy Herrington
713,0.634017,10566289.7319,The Piano,176155144.53,1993,131,6.8,Jane Campion
35588,0.625238,52831448.6595,Geronimo: An American Legend,28129908.6076,1993,19,6.1,Walter Hill
9702,0.62502,52831448.6595,Bound by Honor,0.0,1993,61,7.7,Taylor Hackford
6878,0.624363,0.0,Homeward Bound: The Incredible Journey,0.0,1993,111,6.6,Duwayne Dunham
11971,0.613094,12075759.6936,Much Ado About Nothing,0.0,1993,95,6.9,Kenneth Branagh
9272,0.611772,25660989.3489,The Good Son,67105718.1439,1993,94,6.2,Joseph Ruben
8873,0.602268,0.0,Wayne's World 2,72401726.7129,1993,131,5.7,Stephen Surjik
2019,0.595221,27170459.3106,Hard Target,111987088.9,1993,115,5.9,John Woo
1245,0.574693,17358904.5595,The Remains of the Day,35076928.6271,1993,96,7.1,James Ivory
14919,0.565312,9056819.77019,Batman: Mask of the Phantasm,8479282.97762,1993,98,7.2,Bruce Timm
10436,0.56486,51321978.6978,The Age of Innocence,48688617.7814,1993,76,6.7,Martin Scorsese
108,0.563653,0.0,Trois couleurs : Bleu,0.0,1993,167,7.5,Krzysztof Kieślowski
7007,0.559697,0.0,Rising Sun,0.0,1993,98,5.8,Philip Kaufman
10443,0.546652,0.0,Fearless,0.0,1993,23,6.5,Peter Weir
9409,0.538484,0.0,Another Stakeout,0.0,1993,18,4.9,John Badham
11566,0.523397,0.0,Dave,95096607.587,1993,99,6.2,Ivan Reitman
10657,0.521073,0.0,Needful Things,0.0,1993,44,6.0,Fraser Clarke Heston
7305,0.519349,48303038.7744,Alive,55448732.2113,1993,198,6.7,Frank Marshall
2246,0.510932,0.0,Malice,70047460.7545,1993,47,6.0,Harold Becker
9545,0.504682,0.0,Sniper,28671858.1364,1993,52,6.1,Luis Llosa
10285,0.504169,4528409.8851,Jason Goes to Hell: The Final Friday,22.6420494255,1993,86,3.9,Adam Marcus
1049,0.502196,0.0,Sommersby,211449559.099,1993,43,5.9,Jon Amiel
11520,0.497622,0.0,Grumpy Old Men,0.0,1993,87,6.4,Donald Petrie
9644,0.490013,12.0757596936,National Lampoon's Loaded Weapon 1,40.7556889659,1993,72,5.5,Gene Quintano
11982,0.48588,0.0,Look Who's Talking Now!,0.0,1993,101,4.8,Tom Ropelewski
14534,0.485211,18113639.5404,Rudy,34340989.5662,1993,113,7.2,David Anspaugh
10445,0.483156,33208339.1574,Shadowlands,0.0,1993,33,6.8,Richard Attenborough
20339,0.483052,0.0,Splitting Heirs,4830303.87744,1993,11,3.4,Robert Young
9612,0.480183,0.0,Coneheads,0.0,1993,115,4.8,Steve Barron
10438,0.475609,22642049.4255,Beethoven's 2nd,178484356.306,1993,84,5.0,Rod Daniel
10655,0.467083,0.0,Gettysburg,37736749.0425,1993,46,6.4,Ronald F. Maxwell
695,0.455445,0.0,Short Cuts,9224339.23707,1993,52,5.9,Robert Altman
10442,0.453557,30189399.234,So I Married an Axe Murderer,17487938.5803,1993,72,6.2,Thomas Schlamme
2259,0.450208,37736749.0425,The House of the Spirits,9.05681977019,1993,52,6.7,Bille August
12519,0.449066,0.0,Sirens,11729685.0249,1993,15,5.4,John Duigan
8494,0.448437,0.0,Weekend at Bernie's II,0.0,1993,37,5.2,Robert Klane
21450,0.433773,0.0,Naked,0.0,1993,36,6.8,Mike Leigh
10942,0.41174,0.0,Babylon 5: The Gathering,0.0,1993,21,6.6,Richard Compton
4478,0.410092,57359858.5446,Indecent Proposal,402445913.427,1993,152,5.6,Adrian Lyne
11044,0.409135,28679929.2723,Arizona Dream,0.0,1993,86,7.1,Emir Kusturica
2088,0.406511,15094699.617,Romeo Is Bleeding,0.0,1993,18,5.6,Peter Medak
9516,0.397807,5283144.86595,Menace II Society,42114211.9314,1993,94,7.1,Albert Hughes
25610,0.396185,18.1136395404,The Tommyknockers,0.0,1993,29,4.9,John Power
2149,0.394817,45284098.851,Body of Evidence,20036092.9363,1993,25,4.4,Uli Edel
41659,0.38774,0.0,My Life,41486972.8214,1993,19,5.9,Bruce Joel Rubin
31642,0.38106,49812508.7361,Heaven & Earth,0.0,1993,28,6.5,Oliver Stone
70133,0.323442,0.0,Sharpe's Rifles,0.0,1993,11,4.5,Tom Clegg
10502,0.375887,0.0,The Man Without a Face,37374986.4525,1993,46,5.7,Mel Gibson
12187,0.375771,0.0,Heart and Souls,25041412.3084,1993,31,6.2,Ron Underwood
10427,0.374068,12075759.6936,Red Rock West,3018939.9234,1993,27,6.1,John Dahl
15765,0.175159,0.0,What's Love Got to Do with It,0.0,1993,33,7.3,Brian Gibson
23210,0.362595,0.0,Six Degrees of Separation,0.0,1993,32,6.3,Fred Schepisi
31000,0.39242,0.0,Amos & Andrew,0.0,1993,21,4.8,E. Max Frye
11811,0.134756,1358522.96553,Leprechaun,12916443.8941,1993,51,5.5,Mark Jones
31578,0.238862,0.0,Body Bags,0.0,1993,21,5.3,John Carpenter
21845,0.339873,0.0,Rookie of the Year,80876297.1253,1993,40,5.8,Daniel Stern
26141,0.337421,0.0,Fatal Instinct,0.0,1993,16,5.4,Carl Reiner
46828,0.336871,37736749.0425,Son of the Pink Panther,3680134.56019,1993,15,4.0,Blake Edwards
14135,0.333014,1132102.47127,Bad Boy Bubby,0.0,1993,28,7.1,Rolf de Heer
2887,0.327666,0.0,And the Band Played On,0.0,1993,12,4.4,Roger Spottiswoode
11236,0.542485,0.0,The Secret Garden,0.0,1993,113,7.0,Agnieszka Holland
1689,0.321865,52831448.6595,Little Buddha,7333214.89026,1993,33,5.8,Bernardo Bertolucci
507,0.320607,2264204.94255,Killing Zoe,632409.044623,1993,46,5.8,Roger Avary
2625,0.32051,0.0,Mr. Jones,0.0,1993,14,5.5,Mike Figgis
8291,0.313792,21132579.4638,Poetic Justice,41534252.4395,1993,24,6.8,John Singleton
51980,0.299195,0.0,Germinal,0.0,1993,18,6.3,Claude Berri
25389,0.29896,0.0,Matinee,14389618.6505,1993,15,6.0,Joe Dante
14291,0.297843,0.0,Searching for Bobby Fischer,10968386.8687,1993,37,7.2,Steven Zaillian
34444,0.293473,12075759.6936,Even Cowgirls Get the Blues,0.0,1993,14,4.5,Gus Van Sant
1413,0.288407,0.0,M. Butterfly,2263895.50121,1993,11,6.4,David Cronenberg
25748,0.286492,1358522.96553,Children of the Corn II: The Final Sacrifice,10537588.67,1993,15,4.7,David Price
10419,0.285641,0.0,Swing Kids,8501464.6387,1993,36,7.1,Thomas Carter
17796,0.284435,0.0,Freaked,0.0,1993,10,5.3,Alex Winter
18133,0.279635,0.0,The Program,34781508.7515,1993,15,5.9,David S. Ward
19931,0.269327,16604169.5787,The Joy Luck Club,49602897.6993,1993,17,6.8,Wayne Wang
12121,0.268507,33208339.1574,Made in America,0.0,1993,41,5.6,Richard Benjamin
11041,0.262971,0.0,The Beverly Hillbillies,0.0,1993,40,5.3,Penelope Spheeris
12574,0.261518,0.0,Cop and ½,0.0,1993,11,5.1,Henry Winkler
26333,0.256768,0.0,Untamed Heart,28527780.738,1993,24,5.9,Tony Bill
24126,0.512054,0.0,Warlock: The Armageddon,0.0,1993,20,5.4,Anthony Hickox
33408,0.240771,9056819.77019,The Crush,20542974.4589,1993,28,5.9,Alan Shapiro
15613,0.23906,30016643.4158,Fire in the Sky,29773289.6875,1993,49,6.4,Robert Lieberman
18890,0.231644,0.0,We're Back! A Dinosaur's Story,14063763.332,1993,50,5.7,Phil Nibbelink
34024,0.246803,0.0,King of the Hill,0.0,1993,12,5.4,Steven Soderbergh
25684,0.230512,0.0,American Ninja 5,0.0,1993,10,4.2,Bobby Gene Leonard
57789,0.226302,0.0,"Double, Double, Toil and Trouble",0.0,1993,12,6.1,Stuart Margolin
11655,0.225616,0.0,Cronos,0.0,1993,57,5.9,Guillermo del Toro
17811,0.211198,0.0,Fong Sai Yuk juk jaap,4479605.70229,1993,13,6.1,Corey Yuen Kwai
16437,0.210436,7547349.80849,Cyborg 2,0.0,1993,15,3.5,Michael Schroeder
11198,0.209795,0.0,Sing si lip yan,0.0,1993,38,6.6,Wong Jing
15797,0.207999,9056819.77019,Only the Strong,4956149.89761,1993,12,6.7,Sheldon Lettich
65137,0.200168,0.0,Father Hood,5159581.16435,1993,10,5.9,Darrell James Roodt
18857,0.197668,0.0,Zhong an zu,293923.990942,1993,18,6.5,Kirk Wong
12661,0.191825,0.0,Undercover Blues,18742614.5408,1993,15,5.8,Herbert Ross
41759,0.191721,9056819.77019,Man's Best Friend,19584823.306,1993,10,5.5,John Lafia
18215,0.190206,0.0,Boxing Helena,2711595.23503,1993,27,4.6,Jennifer Chambers Lynch
17653,0.181982,0.0,Fong Sai Yuk,5972841.31456,1993,20,7.1,Corey Yuen Kwai
27804,0.181726,21132579.4638,The Thing Called Love,0.0,1993,14,5.8,Peter Bogdanovich
13063,0.181665,188683.745212,Cannibal! The Musical,0.0,1993,19,6.7,Trey Parker
33539,0.174646,0.0,Once Upon a Forest,9924608.01329,1993,12,6.1,Charles Grosvenor
34098,0.168519,3018939.9234,Ticks,0.0,1993,13,5.2,Tony Randel
32998,0.246549,0.0,Necronomicon,0.0,1993,12,4.8,Christophe Gans
27885,0.152064,0.0,Just One of the Girls,0.0,1993,10,6.4,Michael Keusch
11244,0.151355,45.284098851,The Meteor Man,0.0,1993,12,4.8,Robert Townsend
10423,0.140785,21132579.4638,Dragon: The Bruce Lee Story,95872087.2136,1993,72,6.9,Rob Cohen
12664,0.132556,0.0,The Snapper,0.0,1993,10,5.6,Stephen Frears
19371,0.13078,0.0,Mr. Nanny,0.0,1993,25,5.2,Michael Gottlieb
28260,0.128982,3018939.9234,Return of the Living Dead 3,81823.8382138,1993,34,5.6,Brian Yuzna
22213,0.271575,0.0,Boiling Point,0.0,1993,13,4.7,James B. Harris
18773,0.126597,0.0,Doppelganger,0.0,1993,10,5.5,Avi Nesher
34723,0.09373,0.0,The Adventures of Huck Finn,0.0,1993,15,6.6,Stephen Sommers
11143,0.265865,0.0,太极张三丰,0.0,1993,29,7.0,Yuen Woo-Ping
31503,0.116288,0.0,My Boyfriend's Back,0.0,1993,10,4.8,Bob Balaban
2047,0.27659,0.0,The Real McCoy,0.0,1993,21,5.6,Russell Mulcahy
23470,0.418515,0.0,Surf Ninjas,7420758.11016,1993,20,5.3,Neal Israel
18731,0.093323,0.0,Wong Fei Hung V: Tit gai dau ng gung,0.0,1993,15,5.3,Wong Jing
9261,0.276654,1509469.9617,Xi yan,10465848.0912,1993,20,6.8,Ang Lee
1479,0.085248,102643.957396,"Clean, Shaven",0.0,1993,11,6.3,Lodge Kerrigan
25466,0.085043,0.0,Acción mutante,0.0,1993,18,5.6,Álex de la Iglesia
15278,0.03797,0.0,CB4,27100688.59,1993,16,6.5,Tamra Davis
17803,0.143989,0.0,12:01,0.0,1993,18,5.9,Jack Sholder
26672,0.014992,0.0,The Thief and the Cobbler,0.0,1993,14,6.3,Richard Williams
25117,0.012941,0.0,Bill Hicks: Revelations,0.0,1993,11,7.8,Chris Bould
9325,2.550704,26147054.9591,The Jungle Book,1345551058.99,1967,928,7.0,Wolfgang Reitherman
37247,2.22723,19610291.2194,The Graduate,682419190.892,1967,426,7.5,Mike Nichols
12208,1.975304,78441164.8774,Casino Royale,272875358.95,1967,76,5.4,Val Guest
667,1.554808,62099255.528,You Only Live Twice,729403389.573,1967,301,6.2,Lewis Gilbert
475,1.022408,16341909.3495,Bonnie and Clyde,331413921.607,1967,153,7.6,Arthur Penn
649,0.734072,0.0,Belle de jour,0.0,1967,78,6.9,Luis Buñuel
903,0.678719,19610291.2194,Cool Hand Luke,106011750.486,1967,171,7.2,Stuart Rosenberg
11206,0.586061,26147054.9591,Wait Until Dark,71904401.1377,1967,42,7.5,Terence Young
3053,0.564781,0.0,Dance of the Vampires,0.0,1967,61,6.7,Roman Polanski
30197,0.527322,6190315.26158,The Producers,0.0,1967,70,6.8,Mel Brooks
4889,0.502062,0.0,Billion Dollar Brain,0.0,1967,13,4.6,Ken Russell
1654,0.485288,163419093.495,The Dirty Dozen,296115397.412,1967,168,7.2,Robert Aldrich
10633,0.428652,13073527.4796,In the Heat of the Night,178976447.387,1967,83,7.0,Norman Jewison
42700,0.438314,0.0,The Night of the Generals,0.0,1967,18,6.1,Anatole Litvak
25934,0.214587,4183528.79346,"To Sir, with Love",0.0,1967,29,7.2,James Clavell
1879,0.321935,26147054.9591,Guess Who's Coming to Dinner,370416614.1,1967,72,7.4,Stanley Kramer
26912,0.311525,0.0,Quatermass and the Pit,0.0,1967,21,5.3,Roy Ward Baker
18900,0.2771,22878673.0893,In Cold Blood,0.0,1967,28,6.9,Richard Brooks
25560,0.247575,0.0,The Taming of the Shrew,0.0,1967,15,5.2,Franco Zeffirelli
5064,0.201545,0.0,Carry On Doctor,0.0,1967,10,5.9,Gerald Thomas
16081,0.241283,117661747.316,Doctor Dolittle,58830873.6581,1967,16,5.1,Richard Fleischer
27945,0.239833,0.0,Hombre,0.0,1967,24,6.5,Martin Ritt
3055,0.213291,32683818.6989,Valley of the Dolls,326838186.989,1967,13,6.2,Mark Robson
17887,0.197331,0.0,Barefoot in the Park,0.0,1967,37,6.9,Gene Saks
5767,0.161576,0.0,Two for the Road,0.0,1967,20,6.7,Stanley Donen
26039,0.337261,0.0,Point Blank,0.0,1967,35,6.7,John Boorman
27277,0.139647,0.0,The War Wagon,39220582.4387,1967,16,6.3,Burt Kennedy
2984,0.114342,22878673.0893,A Countess from Hong Kong,13073527.4796,1967,17,5.4,Charles Chaplin
28504,0.109398,424889.643086,Spider Baby,0.0,1967,15,6.3,Jack Hill 
18627,0.154786,0.0,Kaijūtō no Kessen: Gojira no Musuko,0.0,1967,12,5.7,Jun Fukuda
18209,0.225687,0.0,Bedazzled,0.0,1967,16,5.7,Stanley Donen
135,0.095101,0.0,Dont Look Back,0.0,1967,19,6.9,D.A. Pennebaker
24816,0.094057,0.0,The Gnome-Mobile,0.0,1967,12,5.5,Robert Stevenson
32489,0.093993,0.0,Thoroughly Modern Millie,0.0,1967,11,5.5,George Roy Hill
3104,0.174153,0.0,Frankenstein Created Woman,0.0,1967,12,5.4,Terence Fisher
48784,0.146906,1307.35274796,Six Men Getting Sick,0.0,1967,16,5.2,David Lynch
42694,0.054863,0.0,Who's That Knocking at My Door,0.0,1967,10,5.3,Martin Scorsese
24568,0.054432,0.0,Follow That Camel,0.0,1967,10,5.5,Gerald Thomas
24130,0.034181,0.0,In Like Flint,0.0,1967,13,5.5,Gordon Douglas
657,2.508235,17800448.4289,From Russia With Love,561773358.994,1963,458,6.7,Terence Young
9078,2.18041,0.0,The Sword in the Stone,0.0,1963,486,6.7,Wolfgang Reitherman
571,1.139321,17800448.4289,The Birds,81195171.9488,1963,434,7.0,Alfred Hitchcock
4808,0.920094,28480717.4862,Charade,95941483.5179,1963,187,7.5,Stanley Donen
6166,0.907078,0.0,Dinner for One,0.0,1963,19,6.3,Heinz Dunkhase
8095,0.804533,221544381.146,Cleopatra,411190358.708,1963,68,6.3,Joseph L. Mankiewicz
11576,0.78112,66929686.0927,"It's a Mad, Mad, Mad, Mad World",0.0,1963,63,6.5,Stanley Kramer
936,0.704895,0.0,The Pink Panther,77454073.063,1963,102,6.8,Blake Edwards
5925,0.664326,28480717.4862,The Great Escape,35600896.8578,1963,409,7.5,John Sturges
11772,0.628166,0.0,The Haunting,0.0,1963,53,6.7,Robert Wise
9960,0.50154,0.0,Lord of the Flies,0.0,1963,89,6.4,Peter Brook
2690,0.479771,0.0,Irma la Douce,0.0,1963,29,6.8,Billy Wilder
751,0.62852,0.0,Murder at the Gallop,0.0,1963,10,5.4,George Pollock
21143,0.334587,5340134.52867,The Day of the Triffids,0.0,1963,22,6.0,Freddie Francis
24748,0.3104,0.0,Hud,0.0,1963,24,7.0,Martin Ritt
5769,0.250451,7120179.37156,Tom Jones,0.0,1963,16,5.4,Tony Richardson
29056,0.249429,0.0,The Raven,0.0,1963,20,5.9,Roger Corman
15875,0.215025,0.0,Donovan's Reef,0.0,1963,14,6.0,John Ford
25504,0.209065,0.0,Shock Corridor,0.0,1963,25,5.9,Samuel Fuller
27759,0.207161,121043049.316,55 Days at Peking,71201793.7156,1963,18,5.6,Nicholas Ray
31655,0.203675,0.0,The Terror,0.0,1963,10,5.0,Roger Corman
2593,0.201754,0.0,Le Feu follet,0.0,1963,16,7.3,Louis Malle
18331,0.198774,0.0,The Nutty Professor,0.0,1963,39,6.7,Jerry Lewis
18774,0.188442,0.0,This Sporting Life,0.0,1963,11,5.8,Lindsay Anderson
15263,0.183514,0.0,McLintock!,0.0,1963,23,5.7,Andrew V. McLaglen
11533,0.178713,7120179.37156,Jason and the Argonauts,0.0,1963,58,6.8,Don Chaffey
32569,0.601084,0.0,X: The Man with the X-Ray Eyes,0.0,1963,22,6.3,Roger Corman
26535,0.144419,0.0,Billy Liar,0.0,1963,14,6.0,John Schlesinger
30137,0.142055,0.0,The Haunted Palace,0.0,1963,15,6.1,Roger Corman
42987,0.12157,0.0,The Servant,0.0,1963,18,6.2,Joseph Losey
38805,0.115164,0.0,Lilies of the Field,0.0,1963,12,5.0,Ralph Nelson
4025,0.094935,0.0,The Prize,0.0,1963,11,6.5,Mark Robson
39222,0.048376,0.0,The Kiss of the Vampire,0.0,1963,10,6.7,Don Sharp
27636,0.045417,473491.928209,La frusta e il corpo,0.0,1963,11,6.7,Mario Bava
679,2.485419,36804018.6009,Aliens,260732097.58,1986,2027,7.6,James Cameron
8009,1.528427,31830502.5738,Highlander,11737497.8241,1986,312,6.5,Russell Mulcahy
792,1.522478,11936438.4652,Platoon,275593594.111,1986,650,7.3,Oliver Stone
744,1.469796,29841096.1629,Top Gun,709881085.221,1986,1046,6.6,Tony Scott
9377,1.36519,11936438.4652,Ferris Bueller's Day Off,139529742.123,1986,755,7.3,John Hughes
235,1.349043,15915251.2869,Stand by Me,104020093.005,1986,792,7.5,Rob Reiner
9318,1.346332,0.0,Astérix chez les Bretons,0.0,1986,74,6.6,Pino Van Lamsweerde
4978,1.251215,0.0,An American Tail,168188400.766,1986,181,6.6,Don Bluth
9426,1.161643,29841096.1629,The Fly,120616037.6,1986,502,6.9,David Cronenberg
10068,1.161139,33819908.9847,Nine 1/2 Weeks,13400486.4099,1986,90,5.9,Adrian Lyne
9994,1.136303,27851689.7521,The Great Mouse Detective,163976403.651,1986,174,6.7,Ron Clements
11483,1.045604,79576256.4345,Pirates,3266257.18051,1986,22,6.2,Roman Polanski
9710,1.004166,0.0,Allan Quatermain and the Lost City of Gold,0.0,1986,32,4.4,Gary Nelson
2605,0.995618,0.0,Short Circuit,80964386.6411,1986,311,6.3,John Badham
793,0.994488,11936438.4652,Blue Velvet,17011867.8039,1986,354,7.3,David Lynch
168,0.971594,47745753.8607,Star Trek IV: The Voyage Home,264591052.645,1986,275,6.6,Leonard Nimoy
10658,0.969383,73608037.2019,Howard the Duck,75523385.9697,1986,105,4.9,Willard Huyck
6978,0.960984,49735160.2716,Big Trouble in Little China,21883470.5195,1986,347,6.7,John Carpenter
11873,0.91418,27453808.4699,The Color of Money,104033983.04,1986,130,6.5,Martin Scorsese
192,0.889306,39788128.2172,The Name of the Rose,153582174.919,1986,363,7.0,Jean-Jacques Annaud
13597,0.828455,49735160.2716,Labyrinth,25324978.4895,1986,336,6.9,Jim Henson
9874,0.802539,0.0,Cobra,97564914.8285,1986,217,5.5,George P. Cosmatos
9542,0.799534,0.0,The Hitcher,11627817.8698,1986,62,6.6,Robert Harmon
8856,0.772494,224.802924427,"The Karate Kid, Part II",228988593.738,1986,211,5.8,John G. Avildsen
10122,0.759795,0.0,Flight of the Navigator,36932560.1174,1986,119,6.7,Randal Kleiser
8388,0.731945,49735160.2716,¡Three Amigos!,0.0,1986,134,6.3,John Landis
2099,0.719299,16909954.4923,Raw Deal,32247201.6512,1986,82,5.7,John Irvin
9671,0.680643,9947032.05431,Crocodile Dundee,652930158.904,1986,248,6.2,Peter Faiman
10015,0.669137,29841096.1629,Heartbreak Ridge,84995433.3176,1986,121,6.5,Clint Eastwood
10136,0.642842,49735160.2716,The Golden Child,158790319.548,1986,152,5.4,Michael Ritchie
12151,0.605767,0.0,Ruthless People,142490993.46,1986,42,6.3,Jim Abrahams
11133,0.582226,37798721.8064,Poltergeist II: The Other Side,81559028.175,1986,73,5.6,Brian Gibson
10466,0.566943,19894064.1086,The Money Pit,109416658.295,1986,137,6.4,Richard Benjamin
10776,0.557155,49735160.2716,Little Shop of Horrors,77086305.4236,1986,221,6.4,Frank Oz
29968,0.551745,0.0,Nothing in Common,0.0,1986,16,5.6,Garry Marshall
11416,0.546365,48740457.0661,The Mission,34253645.3386,1986,127,6.8,Roland Joffé
5693,0.544757,17904657.6978,Hoosiers,56911991.6445,1986,62,6.7,David Anspaugh
10225,0.541302,5968219.23259,Friday the 13th Part VI: Jason Lives,38737835.0285,1986,90,5.5,Tom McLoughlin
11120,0.532252,0.0,The Mosquito Coast,28454040.2357,1986,45,6.1,Peter Weir
14510,0.524096,8952328.84888,From Beyond,2508641.4841,1986,36,5.8,Stuart Gordon
12721,0.523347,0.0,"No Retreat, No Surrender",9274885.23612,1986,45,6.2,Corey Yuen Kwai
12118,0.523108,0.0,Police Academy 3: Back in Training,86696666.2522,1986,115,5.4,Jerry Paris
3980,0.516685,3978812.82172,Critters,26194975.7541,1986,112,5.7,Stephen Herek
11522,0.515686,0.0,Pretty in Pink,80514585.8305,1986,159,6.6,Howard Deutch
14924,0.506902,7957625.64345,Sid & Nancy,5623102.97665,1986,47,6.6,Alex Cox
15392,0.502047,0.0,Crossroads,11417107.9004,1986,32,6.7,Walter Hill
40342,0.484711,2984109.61629,Dèmoni 2,0.0,1986,25,5.4,Lamberto Bava
5143,0.476819,12732201.0295,Hannah and Her Sisters,79743448.1387,1986,102,7.3,Woody Allen
12278,0.464307,0.0,Soul Man,0.0,1986,15,5.4,Steve Miner
31947,0.461807,19894064.1086,King Kong Lives,9372531.27098,1986,13,3.5,John Guillermin
6106,0.459005,8952328.84888,Salvador,0.0,1986,22,6.3,Oliver Stone
1857,0.438751,0.0,The Transformers: The Movie,11352460.1497,1986,70,7.2,Nelson Shin
10945,0.438164,0.0,Jumpin' Jack Flash,0.0,1986,39,5.3,Penny Marshall
9941,0.437451,27851689.7521,Down and Out in Beverly Hills,123610225.549,1986,19,5.1,Paul Mazursky
11028,0.433281,0.0,The Big Easy,0.0,1986,18,6.1,Jim McBride
9980,0.425424,19894064.1086,Maximum Overdrive,14788576.8284,1986,68,5.4,Stephen King
11257,0.400218,5968219.23259,A Room with a View,41711175.9879,1986,80,6.6,James Ivory
12715,0.399032,0.0,Firewalker,23772380.0761,1986,25,4.9,J. Lee Thompson
10013,0.389778,35809315.3955,Peggy Sue Got Married,82327289.1851,1986,57,5.7,Francis Ford Coppola
11300,0.385622,0.0,Something Wild,16637344.1424,1986,28,6.6,Jonathan Demme
24913,0.385105,9947032.05431,April Fool's Day,0.0,1986,29,6.1,Fred Walton
12662,0.384232,0.0,Psycho III,28809799.816,1986,26,4.7,Anthony Perkins
10002,0.375434,0.0,Mona Lisa,0.0,1986,24,6.4,Neil Jordan
1554,0.65576,0.0,Down by Law,0.0,1986,60,7.3,Jim Jarmusch
36349,0.369463,0.0,Black Moon Rising,13204814.3635,1986,10,5.6,Harley Cokeliss
10692,0.356864,220824.111606,Henry: Portrait of a Serial Killer,0.0,1986,40,6.1,John McNaughton
383,0.350539,44761.6442444,Mala Noche,0.0,1986,11,5.6,Gus Van Sant
10017,0.3478,5371397.30933,The Wraith,6962922.43802,1986,48,5.9,Mike Marvin
25438,0.345381,0.0,Trick or Treat,13522429.0652,1986,16,5.0,Charles Martin Smith
